actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid,triplet_region_1_share_mean,triplet_region_2_share_mean,triplet_region_3_share_mean
New Zealand,China,Colombia,0,14,32,1-2-3,6,17,21,33,44,0.75,22,0.1334554334554334,0.7344819246285613,0.1616516990544346,0.0155180753714386,-0.0281962655990012,0.2701113708612928,0.4232705252338067,0.30661810390490046
New Zealand,China,Bulgaria,0,14,33,1-2-3,9,17,21,35,47,0.7446808510638298,24,0.1609892023685127,0.6968957698465956,0.2056778969176728,0.0477850812172341,-0.04468869454916,0.32267606251311665,0.3707058335819829,0.30661810390490046
New Zealand,China,Venezuela,0,14,34,1-2-3,5,17,21,34,43,0.7906976744186046,25,0.1047619047619047,0.7359207010652395,0.1600454829922266,0.054776973353365,-0.0552835782303219,0.3016172735211824,0.39176462257391714,0.30661810390490046
New Zealand,China,Türkiye,0,14,35,1-2-3,6,17,21,32,44,0.7272727272727273,22,0.1857309941520467,0.7344819246285613,0.1616516990544346,-0.007209197355834,0.0240792950976121,0.30386881614265254,0.38951307995244694,0.30661810390490046
New Zealand,South Africa,India,0,15,16,2-2-3,13,18,21,37,52,0.7115384615384616,24,0.1937279541446208,0.6624180387404994,0.2434671663311346,0.0491204227979621,-0.0497392121865137,0.17783115053734122,0.4965119810393544,0.32565686842330427
New Zealand,South Africa,Italy,0,15,17,2-2-3,15,18,21,34,54,0.6296296296296297,17,0.2845108695652174,0.6549223682648414,0.2523661912068862,-0.0252927386352117,0.0321446783583311,0.22289682284460335,0.3797711782598321,0.3973319988955644
New Zealand,South Africa,Czechia,0,15,18,2-2-3,10,18,21,35,49,0.7142857142857143,25,0.2279283216783216,0.6847709335525815,0.2192765483437191,0.0295147807331328,0.0086517733346025,0.16831802385661918,0.4647987924757651,0.3668831836676157
New Zealand,South Africa,Belgium,0,15,19,2-2-3,14,18,21,35,53,0.660377358490566,21,0.2799873737373737,0.659677222505369,0.2461162336214599,0.000700135985197,0.0338711401159137,0.2192008191491981,0.42495433347092976,0.35584484737987215
New Zealand,South Africa,Netherlands,0,15,20,2-2-3,13,18,21,33,52,0.6346153846153846,17,0.2807088744588744,0.6624180387404994,0.2434671663311346,-0.0278026541251148,0.0372417081277398,0.15152658039865846,0.4664120792535266,0.3820613403478148
New Zealand,South Africa,Belarus,0,15,21,2-2-3,12,18,21,37,51,0.7254901960784313,26,0.198272792022792,0.6651281618636813,0.2407155179301993,0.06036203421475,-0.0424427259074073,0.14591711262283,0.5158857419714488,0.33819714540572116
New Zealand,South Africa,Canada,0,15,22,1-2-3,6,18,21,35,45,0.7777777777777778,26,0.1333562271062271,0.7298804835742847,0.1627304889273206,0.047897294203493,-0.0293742618210935,0.3532232078306608,0.33239073260279445,0.31438605956654464
New Zealand,South Africa,Australia,0,15,23,2-3-3,18,20,21,36,59,0.6101694915254238,16,0.2838918242491657,0.6279786372842772,0.2850110329193667,-0.0178091457588533,-0.0011192086702009,0.18059675833224062,0.32053033410771875,0.4988729075600406
New Zealand,South Africa,Argentina,0,15,24,2-2-3,16,18,21,37,55,0.6727272727272727,20,0.2114197530864197,0.6412630456990899,0.2681452376378718,0.0314642270281828,-0.056725484551452,0.20973909796152435,0.37486876742283864,0.4153921346156369
New Zealand,South Africa,Peru,0,15,25,1-2-3,13,18,21,37,52,0.7115384615384616,26,0.2333031400966183,0.6624180387404994,0.2434671663311346,0.0491204227979621,-0.0101640262345162,0.3357126528835603,0.349901287549895,0.31438605956654464
New Zealand,South Africa,Poland,0,15,26,2-2-3,11,18,21,35,50,0.7,21,0.1879783950617284,0.6734958078315784,0.23251451417159,0.0265041921684215,-0.0445361191098616,0.16354289332798497,0.49856993882057554,0.3378871678514394
New Zealand,South Africa,Chile,0,15,27,2-2-3,13,18,21,36,52,0.6923076923076923,23,0.2243452380952381,0.6624180387404994,0.2434671663311346,0.0298896535671928,-0.0191219282358965,0.1943260334840188,0.4655553462300954,0.3401186202858857
New Zealand,South Africa,Brazil,0,15,28,2-2-3,16,18,21,38,55,0.6909090909090909,24,0.2238525487853444,0.6412630456990899,0.2681452376378718,0.049646045210001,-0.0442926888525273,0.19880013860821336,0.48482165506412,0.31637820632766656
New Zealand,South Africa,Romania,0,15,29,2-2-3,9,18,21,36,48,0.75,27,0.1821697324414715,0.6925121874427282,0.2092343023884965,0.0574878125572717,-0.0270645699470249,0.23045701324819165,0.4551569271852636,0.31438605956654464
New Zealand,South Africa,Ecuador,0,15,30,2-2-3,13,18,21,38,52,0.7307692307692307,26,0.1814636752136752,0.6624180387404994,0.2434671663311346,0.0683511920287313,-0.0620034911174594,0.2280375056608663,0.4334345248648483,0.3385279694742854
New Zealand,South Africa,Portugal,0,15,31,1-2-3,7,18,21,36,46,0.782608695652174,26,0.1124465811965812,0.7274450275147084,0.1660246321804319,0.0551636681374655,-0.0535780509838507,0.3673184505697838,0.25793644688233514,0.374745102547881
New Zealand,South Africa,Colombia,0,15,32,1-2-3,6,18,21,35,45,0.7777777777777778,26,0.1333562271062271,0.7298804835742847,0.1627304889273206,0.047897294203493,-0.0293742618210935,0.32823372467517214,0.3573802157582832,0.31438605956654464
New Zealand,South Africa,Bulgaria,0,15,33,1-2-3,9,18,21,37,48,0.7708333333333334,26,0.1260775862068965,0.6925121874427282,0.2092343023884965,0.0783211458906051,-0.0831567161815999,0.38079841632699596,0.30481552410645935,0.31438605956654464
New Zealand,South Africa,Venezuela,0,15,34,1-2-3,5,18,21,35,44,0.7954545454545454,26,0.1046626984126984,0.7308159687465413,0.1624016557113998,0.0646385767080041,-0.0577389572987014,0.3597396273350617,0.32587431309839365,0.31438605956654464
New Zealand,South Africa,Türkiye,0,15,35,1-2-3,6,18,21,35,45,0.7777777777777778,26,0.1298863636363636,0.7298804835742847,0.1627304889273206,0.047897294203493,-0.032844125290957,0.36199116995653186,0.32362277047692345,0.31438605956654464
New Zealand,India,Italy,0,16,17,2-2-3,13,15,21,33,49,0.673469387755102,20,0.2492063492063492,0.6932439055622249,0.2151551600248854,-0.0197745178071229,0.0340511891814637,0.17679300051426952,0.4695645588374234,0.35364244064830697
New Zealand,India,Czechia,0,16,18,2-2-3,10,13,21,31,44,0.7045454545454546,20,0.2057065741276267,0.7170879285821777,0.1951881608950401,-0.0125424740367231,0.0105184132325866,0.12221420152628533,0.5545921730533564,0.32319362542035823
New Zealand,India,Belgium,0,16,19,2-2-3,13,14,21,35,48,0.7291666666666666,23,0.1686507936507936,0.7031954277757972,0.2054527945581484,0.0259712388908693,-0.0368020009073547,0.17309699681886426,0.5147477140485209,0.3121552891326147
New Zealand,India,Netherlands,0,16,20,2-2-3,13,13,21,34,47,0.723404255319149,22,0.1706349206349206,0.6994085983530295,0.2090167352776629,0.0239956569661194,-0.0383818146427423,0.10542275806832463,0.5562054598311179,0.33837178210055735
New Zealand,India,Belarus,0,16,21,2-2-3,12,13,21,31,46,0.6739130434782609,19,0.2507658033973823,0.708166364135989,0.2012731659331,-0.0342533206577281,0.0494926374642822,0.09981329029249618,0.6056791225490401,0.2945075871584637
New Zealand,India,Canada,0,16,22,1-2-3,6,13,21,29,40,0.725,18,0.1731379731379731,0.7617992553597771,0.1554160130771884,-0.0367992553597771,0.0177219600607847,0.307119385500327,0.4221841131803857,0.2706965013192872
New Zealand,India,Australia,0,16,23,2-3-3,13,20,21,36,54,0.6666666666666666,21,0.238479262672811,0.6621347651071342,0.2427523442703703,0.0045319015595324,-0.0042730815975592,0.13449293600190682,0.41032371468531004,0.4551833493127832
New Zealand,India,Argentina,0,16,24,2-2-3,13,16,21,38,50,0.76,28,0.1619734432234432,0.6807389727007749,0.2273571360071912,0.0792610272992251,-0.065383692783748,0.16363527563119054,0.46466214800043,0.37170257636837944
New Zealand,India,Peru,0,16,25,1-2-3,13,13,21,33,47,0.7021276595744681,21,0.2158730158730158,0.6994085983530295,0.2090167352776629,0.0027190612214386,0.0068562805953529,0.28960883055322645,0.43969466812748625,0.2706965013192872
New Zealand,India,Poland,0,16,26,2-2-3,11,13,21,31,45,0.6888888888888889,20,0.2442680776014109,0.7156693152804021,0.1945880100556734,-0.0267804263915132,0.0496800675457375,0.11743907099765112,0.5883633193981668,0.294197609604182
New Zealand,India,Chile,0,16,27,2-2-3,13,13,21,33,47,0.7021276595744681,21,0.2034632034632034,0.6994085983530295,0.2090167352776629,0.0027190612214386,-0.0055535318144594,0.148222211153685,0.5553487268076867,0.2964290620386283
New Zealand,India,Brazil,0,16,28,2-2-3,13,16,21,33,50,0.66,19,0.2629288274449564,0.6807389727007749,0.2273571360071912,-0.0207389727007748,0.0355716914377652,0.15269631627787958,0.5746150356417113,0.2726886480804091
New Zealand,India,Romania,0,16,29,2-2-3,9,13,21,30,43,0.6976744186046512,19,0.2207498383968972,0.7278604464673754,0.1843038203918837,-0.0301860278627241,0.0364460180050134,0.18435319091785785,0.5449503077628549,0.2706965013192872
New Zealand,India,Ecuador,0,16,30,2-2-3,13,13,21,33,47,0.7021276595744681,21,0.2158730158730158,0.6994085983530295,0.2090167352776629,0.0027190612214386,0.0068562805953529,0.18193368333053248,0.5232279054424396,0.294838411227028
New Zealand,India,Portugal,0,16,31,1-2-3,7,13,21,30,41,0.7317073170731707,19,0.1558931264813617,0.7628530277984708,0.1542353258185775,-0.0311457107253,0.0016578006627842,0.32121462823944996,0.3477298274599265,0.33105554430062356
New Zealand,India,Colombia,0,16,32,1-2-3,6,13,21,30,40,0.75,21,0.1731379731379731,0.7617992553597771,0.1554160130771884,-0.0117992553597771,0.0177219600607847,0.2821299023448383,0.44717359633587445,0.2706965013192872
New Zealand,India,Bulgaria,0,16,33,1-2-3,9,13,21,32,43,0.7441860465116279,22,0.1809620399884091,0.7278604464673754,0.1843038203918837,0.0163256000442525,-0.0033417804034746,0.3346945939966621,0.39460890468405063,0.2706965013192872
New Zealand,India,Venezuela,0,16,34,1-2-3,5,13,21,30,39,0.7692307692307693,21,0.138095238095238,0.760804357389989,0.1576229667443649,0.0084264118407803,-0.0195277286491268,0.3136358050047279,0.4156676936759849,0.2706965013192872
New Zealand,India,Türkiye,0,16,35,1-2-3,6,13,21,29,40,0.725,20,0.2171428571428571,0.7617992553597771,0.1554160130771884,-0.0367992553597771,0.0617268440656687,0.315887347626198,0.41341615105451474,0.2706965013192872
New Zealand,Italy,Czechia,0,17,18,2-2-3,10,15,21,32,46,0.6956521739130435,20,0.2141025641025641,0.7051250669498413,0.2045384457198979,-0.0094728930367978,0.0095641183826662,0.16727987383354748,0.43785137027383403,0.39486875589261844
New Zealand,Italy,Belgium,0,17,19,2-2-3,14,15,21,33,50,0.66,17,0.2282828282828282,0.6911911555867136,0.2171343625599667,-0.0311911555867135,0.0111484657228615,0.2181626691261264,0.3980069112689986,0.3838304196048749
New Zealand,Italy,Netherlands,0,17,20,2-2-3,13,15,21,31,49,0.6326530612244898,14,0.2492063492063492,0.6932439055622249,0.2151551600248854,-0.060590844337735,0.0340511891814637,0.15048843037558676,0.4394646570515956,0.4100469125728175
New Zealand,Italy,Belarus,0,17,21,2-2-3,12,15,21,34,48,0.7083333333333334,23,0.2164983164983165,0.6937076841343999,0.2151211053701091,0.0146256491989334,0.0013772111282074,0.1448789625997583,0.4889383197695178,0.3661827176307239
New Zealand,Italy,Canada,0,17,22,1-2-3,6,15,21,32,42,0.7619047619047619,22,0.135042735042735,0.7579050214171031,0.1518888357459786,0.0039997404876587,-0.0168461007032436,0.3521850578075892,0.30544331040086337,0.34237163179154734
New Zealand,Italy,Australia,0,17,23,2-3-3,15,20,21,36,56,0.6428571428571429,19,0.2575268817204301,0.6534659424420318,0.2531127968166621,-0.0106087995848889,0.0044140849037679,0.17955860830916892,0.29358291190578767,0.5268584797850434
New Zealand,Italy,Argentina,0,17,24,2-2-3,15,16,21,37,52,0.7115384615384616,24,0.1987499999999999,0.6682670038148522,0.2391278768529748,0.0432714577236094,-0.0403778768529748,0.20870094793845265,0.3479213452209076,0.44337770684063954
New Zealand,Italy,Peru,0,17,25,1-2-3,13,15,21,34,49,0.6938775510204082,22,0.2444444444444444,0.6932439055622249,0.2151551600248854,0.0006336454581832,0.0292892844195589,0.33467450286048867,0.32295386534796394,0.34237163179154734
New Zealand,Italy,Poland,0,17,26,2-2-3,11,15,21,33,47,0.7021276595744681,22,0.228395061728395,0.7010177638576772,0.2082053304078052,0.0011098957167908,0.0201897313205897,0.16250474330491327,0.47162251661864446,0.3658727400764421
New Zealand,Italy,Chile,0,17,27,2-2-3,13,15,21,33,49,0.673469387755102,18,0.2105590062111801,0.6932439055622249,0.2151551600248854,-0.0197745178071229,-0.0045961538137053,0.19328788346094714,0.43860792402816434,0.3681041925108884
New Zealand,Italy,Brazil,0,17,28,2-2-3,15,16,21,36,52,0.6923076923076923,23,0.2284050179211469,0.6682670038148522,0.2391278768529748,0.0240406884928401,-0.0107228589318278,0.19776198858514168,0.457874232862189,0.34436377855266925
New Zealand,Italy,Romania,0,17,29,2-2-3,9,15,21,33,45,0.7333333333333333,23,0.1846153846153846,0.7152879333150236,0.1947125409342976,0.0180454000183096,-0.010097156318913,0.22941886322511995,0.4282095049833326,0.34237163179154734
New Zealand,Italy,Ecuador,0,17,30,2-2-3,13,15,21,36,49,0.7346938775510204,26,0.202020202020202,0.6932439055622249,0.2151551600248854,0.0414499719887955,-0.0131349580046834,0.2269993556377946,0.40648710266291727,0.3665135416992881
New Zealand,Italy,Portugal,0,17,31,1-2-3,7,15,21,33,43,0.7674418604651163,23,0.1256410256410256,0.7525350531587918,0.1549077651788502,0.0149068073063245,-0.0292667395378245,0.3662803005467121,0.23098902468040408,0.40273067477288377
New Zealand,Italy,Colombia,0,17,32,1-2-3,6,15,21,32,42,0.7619047619047619,23,0.1579185520361991,0.7579050214171031,0.1518888357459786,0.0039997404876587,0.0060297162902204,0.3271955746521004,0.33043279355635213,0.34237163179154734
New Zealand,Italy,Bulgaria,0,17,33,1-2-3,9,15,21,33,45,0.7333333333333333,21,0.1658802177858439,0.7152879333150236,0.1947125409342976,0.0180454000183096,-0.0288323231484537,0.3797602663039243,0.2778681019045283,0.34237163179154734
New Zealand,Italy,Venezuela,0,17,34,1-2-3,5,15,21,32,41,0.7804878048780488,23,0.1254901960784313,0.7597052231409249,0.1508240420482096,0.0207825817371238,-0.0253338459697782,0.35870147731199004,0.29892689089646257,0.34237163179154734
New Zealand,Italy,Türkiye,0,17,35,1-2-3,6,15,21,32,42,0.7619047619047619,23,0.1488888888888888,0.7579050214171031,0.1518888357459786,0.0039997404876587,-0.0029999468570897,0.36095301993346013,0.2966753482749924,0.34237163179154734
New Zealand,Czechia,Belgium,0,18,19,2-2-3,10,14,21,32,45,0.7111111111111111,21,0.2073774179037336,0.7170336289756496,0.1949835724321493,-0.0059225178645384,0.0123938454715843,0.1635838701381422,0.4830345254849317,0.3533816043769262
New Zealand,Czechia,Netherlands,0,18,20,2-2-3,10,13,21,31,44,0.7045454545454546,20,0.2057065741276267,0.7170879285821777,0.1951881608950401,-0.0125424740367231,0.0105184132325866,0.09590963138760256,0.5244922712675285,0.37959809734486877
New Zealand,Czechia,Belarus,0,18,21,2-2-3,10,12,21,31,43,0.7209302325581395,22,0.2122507122507122,0.7200167173228809,0.1927114858474982,0.0009135152352586,0.0195392264032139,0.0903001636117741,0.5739659339854507,0.3357339024027752
New Zealand,Czechia,Canada,0,18,22,1-2-3,6,10,21,30,37,0.8108108108108109,24,0.1245421245421245,0.7748336760391052,0.1501258899412642,0.0359771347717056,-0.0255837653991397,0.29760625881960495,0.3904709246167964,0.3119228165635986
New Zealand,Czechia,Australia,0,18,23,2-3-3,10,20,21,35,51,0.6862745098039216,23,0.2382961124896609,0.68116564495803,0.2220167492594953,0.0051088648458915,0.0162793632301655,0.12497980932118473,0.3786105261217207,0.49640966455709457
New Zealand,Czechia,Argentina,0,18,24,2-2-3,10,16,21,35,47,0.7446808510638298,23,0.1439636752136752,0.6925819680978662,0.2150312632549268,0.0520988829659635,-0.0710675880412516,0.15412214895046847,0.4329489594368406,0.4129288916126909
New Zealand,Czechia,Peru,0,18,25,1-2-3,10,13,21,32,44,0.7272727272727273,23,0.2261940673705379,0.7170879285821777,0.1951881608950401,0.0101847986905495,0.0310059064754978,0.28009570387250443,0.40798147956389696,0.3119228165635986
New Zealand,Czechia,Poland,0,18,26,2-2-3,10,11,21,31,42,0.7380952380952381,22,0.181386514719848,0.7235997830092792,0.1912404637607314,0.0144954550859589,-0.0098539490408834,0.10792594431692908,0.5566501308345775,0.33542392484849337
New Zealand,Czechia,Chile,0,18,27,2-2-3,10,13,21,31,44,0.7045454545454546,20,0.2057065741276267,0.7170879285821777,0.1951881608950401,-0.0125424740367231,0.0105184132325866,0.13870908447296293,0.5236355382440974,0.33765537728293965
New Zealand,Czechia,Brazil,0,18,28,2-2-3,10,16,21,33,47,0.7021276595744681,21,0.2079837724999015,0.6925819680978662,0.2150312632549268,0.0095456914766018,-0.0070474907550253,0.14318318959715748,0.542901847078122,0.3139149633247205
New Zealand,Czechia,Romania,0,18,29,2-2-3,9,10,21,28,40,0.7,18,0.2344322344322344,0.7463906608245625,0.1739127622889452,-0.0463906608245625,0.0605194721432891,0.17484006423713574,0.5132371191992656,0.3119228165635986
New Zealand,Czechia,Ecuador,0,18,30,2-2-3,10,13,21,33,44,0.75,23,0.1585470085470085,0.7170879285821777,0.1951881608950401,0.0329120714178222,-0.0366411523480315,0.1724205566498104,0.49151471687885023,0.3360647264713394
New Zealand,Czechia,Portugal,0,18,31,1-2-3,7,10,21,28,38,0.7368421052631579,18,0.1611721611721611,0.7690719814165041,0.1550805862290051,-0.0322298761533462,0.006091574943156,0.31170150155872794,0.3160166388963371,0.37228185954493503
New Zealand,Czechia,Colombia,0,18,32,1-2-3,6,10,21,29,37,0.7837837837837838,22,0.1538461538461538,0.7748336760391052,0.1501258899412642,0.0089501077446785,0.0037202639048896,0.27261677566411624,0.41546040777228516,0.3119228165635986
New Zealand,Czechia,Bulgaria,0,18,33,1-2-3,9,10,21,30,40,0.75,20,0.1644857058650162,0.7463906608245625,0.1739127622889452,0.0036093391754374,-0.009427056423929,0.32518146731594005,0.3628957161204613,0.3119228165635986
New Zealand,Czechia,Venezuela,0,18,34,1-2-3,5,10,21,29,36,0.8055555555555556,22,0.1153846153846153,0.7766765032672569,0.1489745506251497,0.0288790522882986,-0.0335899352405344,0.3041226783240058,0.3839545051123956,0.3119228165635986
New Zealand,Czechia,Türkiye,0,18,35,1-2-3,6,10,21,28,37,0.7567567567567568,20,0.1676923076923077,0.7748336760391052,0.1501258899412642,-0.0180769192823484,0.0175664177510434,0.30637422094547595,0.3817029624909254,0.3119228165635986
New Zealand,Belgium,Netherlands,0,19,20,2-2-3,13,14,21,31,48,0.6458333333333334,16,0.2673350041771094,0.7031954277757972,0.2054527945581484,-0.0573620944424638,0.061882209618961,0.1467924266801815,0.48464781226269316,0.36855976105712523
New Zealand,Belgium,Belarus,0,19,21,2-2-3,12,14,21,34,47,0.723404255319149,24,0.2089947089947089,0.7046807661637805,0.2037522549771824,0.0187234891553684,0.0052424540175265,0.14118295890435303,0.5341214749806154,0.3246955661150316
New Zealand,Belgium,Canada,0,19,22,1-2-3,6,14,21,33,41,0.8048780487804879,26,0.127199597787833,0.7673465626143269,0.1485632234194876,0.0375314861661609,-0.0213636256316545,0.3484890541121839,0.3506264656119609,0.30088448027585507
