query_from,query_to,query_cat,query_topic,query_status,query_doc_type,result_page,result_index,arec_id,aatm_id,irec_no,instrument_no,year_meeting,meeting_no,meeting_city,subject,detail_url,title,legal_status,adoption_date,entry_into_force,approval_count,approval_countries,approval_dates,approval_text,characteristic_count,characteristic_links,characteristics_json,approvals_json,content,parse_error
01/01/1958,01/01/2158,0,0,0,2,10,13,575,79,M15,15,2014,ATCM XXXVII - CEP XVII,Brasilia,"Antarctic Specially Managed Area No 6 (Larsemann Hills, East Antarctica): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/575?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 15 (2014) - ATCM XXXVII - CEP XVII, Brasilia",Effective 05/08/2014 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 5 Aug 2014,7,https://documents.ats.aq/recatt/att555_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Managed Area No 6 (Larsemann Hills, East Antarctica): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 05/08/2014 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASMAs (Antarctic Specially Managed Areas)\n                                - Larsemann Hills (ASMA 6)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASMA No 6 - Larsemann Hills\n                                        . Replaced by M1 (2021)"",""Url"":""https://documents.ats.aq/recatt/att555_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""127"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASMA No 6 annexed to this Measure revoked by Measure 1 (2021)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,10,14,576,79,M16,16,2014,ATCM XXXVII - CEP XVII,Brasilia,"Antarctic Specially Protected Area No 114 (Northern Coronation Island, South Orkney Islands): Revoked Management Plan",https://www.ats.aq/devAS/Meetings/Measure/576?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 16 (2014) - ATCM XXXVII - CEP XVII, Brasilia",Effective 05/08/2014 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 5 Aug 2014,6,,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 114 (Northern Coronation Island, South Orkney Islands): Revoked Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 05/08/2014 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPA/ASMA De-designation\n                                - Coronation Island (ASPA 114)"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""134"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,0,526,78,M1,1,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 108 (Green Island, Berthelot Islands, Antarctic Peninsula): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/526?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 1 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att514_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 108 (Green Island, Berthelot Islands, Antarctic Peninsula): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - Green Island (ASPA 108)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 108 - Green Island\n                                        . Replaced by M1 (2018)"",""Url"":""https://documents.ats.aq/recatt/att514_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASPA No 108 annexed to this Measure revoked by Measure 1 (2018)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,1,527,78,M2,2,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 117 (Avian Island, Marguerite Bay, Antarctic Peninsula): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/527?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 2 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att515_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 117 (Avian Island, Marguerite Bay, Antarctic Peninsula): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - Avian Island (ASPA 117)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 117 - Avian Island"",""Url"":""https://documents.ats.aq/recatt/att515_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASPA No 117 annexed to this Measure revoked by Measure 2 (2018)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,2,528,78,M3,3,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 123 (Barwick and Balham Valleys, Southern Victoria Land): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/528?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 3 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att516_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 123 (Barwick and Balham Valleys, Southern Victoria Land): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - Barwick Valley (ASPA 123)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 123 - Barwick and Balham Valleys"",""Url"":""https://documents.ats.aq/recatt/att516_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASPA No 123 annexed to this Measure revoked by Measure 1 (2019)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,3,529,78,M4,4,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 132 (Potter Peninsula, King George Island (Isla 25 de Mayo), South Shetland Islands): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/529?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 4 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att517_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 132 (Potter Peninsula, King George Island (Isla 25 de Mayo), South Shetland Islands): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- Potter Peninsula (ASPA 132)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 132 - Potter Peninsula"",""Url"":""https://documents.ats.aq/recatt/att517_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASPA No 132 annexed to this Measure revoked by Measure 3 (2018)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,4,530,78,M5,5,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 134 (Cierva Point and offshore islands, Danco Coast, Antarctic Peninsula): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/530?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 5 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att518_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 134 (Cierva Point and offshore islands, Danco Coast, Antarctic Peninsula): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- Cierva Point (ASPA 134)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 134 - Cierva Point and offshore islands"",""Url"":""https://documents.ats.aq/recatt/att518_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for the ASPA 134 annexed to this Measure revoked by Measure 11 (2021)."",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,5,531,78,M6,6,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 135 (North-east Bailey Peninsula, Budd Coast, Wilkes Land): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/531?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 6 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,6,https://documents.ats.aq/recatt/att519_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 135 (North-east Bailey Peninsula, Budd Coast, Wilkes Land): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - Bailey Peninsula (ASPA 135)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 135 - North-east Bailey Peninsula\n                                        . Replaced by M3 (2024)"",""Url"":""https://documents.ats.aq/recatt/att519_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,6,532,78,M7,7,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 137 (Northwest White Island, McMurdo Sound): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/532?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 7 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att520_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 137 (Northwest White Island, McMurdo Sound): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - White Island (ASPA 137)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 137 - Northwest White Island"",""Url"":""https://documents.ats.aq/recatt/att520_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for Antarctic Specially Protected Area No 137 annexed to this Measure revoked by Measure 7 (2023)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,7,533,78,M8,8,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 138 (Linnaeus Terrace, Asgard Range, Victoria Land): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/533?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 8 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att521_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 138 (Linnaeus Terrace, Asgard Range, Victoria Land): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- Linnaeus Terrace (ASPA 138)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 138 - Linnaeus Terrace"",""Url"":""https://documents.ats.aq/recatt/att521_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for Antarctic Specially Protected Area No 138 annexed to this Measure revoked by Measure 8 (2023)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,8,534,78,M9,9,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 143 (Marine Plain, Mule Peninsula, Vestfold Hills, Princess Elizabeth Land): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/534?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 9 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att522_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 143 (Marine Plain, Mule Peninsula, Vestfold Hills, Princess Elizabeth Land): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - Marine Plain (ASPA 143)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 143 - Marine Plain\n                                        . Replaced by M3 (2025)"",""Url"":""https://documents.ats.aq/recatt/att522_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for Antarctic Specially Protected Area No 143 annexed to Measure 9 (2013) revoked by Measure 3 (2025)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,9,535,78,M10,10,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 147 (Ablation Valley and Ganymede Heights, Alexander Island): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/535?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 10 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att523_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 147 (Ablation Valley and Ganymede Heights, Alexander Island): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- Ablation Point (ASPA 147)\n                                - ASPAs (Antarctic Specially Protected Areas)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 147 - Ablation Valley and Ganymede Heights"",""Url"":""https://documents.ats.aq/recatt/att523_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASPA No 147 annexed to this Measure revoked by Measure 10 (2013)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,10,536,78,M11,11,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 151 (Lions Rump, King George Island (Isla 25 de Mayo), South Shetland Islands): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/536?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 11 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att524_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 151 (Lions Rump, King George Island (Isla 25 de Mayo), South Shetland Islands): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - Lions Rump (ASPA 151)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 151 - Lions Rump"",""Url"":""https://documents.ats.aq/recatt/att524_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASPA No 151 annexed to this Measure revoked by Measure 5 (2019)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,2,11,11,537,78,M12,12,2013,ATCM XXXVI - CEP XVI,Brussels,"Antarctic Specially Protected Area No 154 (Botany Bay, Cape Geology, Victoria Land): Revised Management Plan",https://www.ats.aq/devAS/Meetings/Measure/537?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=2&stat=0&txt=&curr=0,"Measure 12 (2013) - ATCM XXXVI - CEP XVI, Brussels",Effective 27/08/2013 (Fast Approval),,,0,,,Fast Approval: Entered into effect on 27 Aug 2013,7,https://documents.ats.aq/recatt/att525_e.pdf,"[{""Title"":""Subject"",""Text"":""Antarctic Specially Protected Area No 154 (Botany Bay, Cape Geology, Victoria Land): Revised Management Plan"",""Url"":null},{""Title"":""Status"",""Text"":""Effective 27/08/2013 (Fast Approval)"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- ASPAs (Antarctic Specially Protected Areas)\n                                - Botany Bay (ASPA 154)"",""Url"":null},{""Title"":""Attachments"",""Text"":""ASPA N° 154 - Botany Bay"",""Url"":""https://documents.ats.aq/recatt/att525_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""125"",""Url"":null},{""Title"":""Memo"",""Text"":""Management Plan for ASPA No 154 annexed to this Measure revoked by Measure 6 (2019)"",""Url"":null}]",null,,
